,E-1,E-10,E-2,E-3,E-4,E-5,E-6,E-7,E-8,E-9,LINEAR_FORECAST,VALUE,Z-1,Z-10,Z-2,Z-3,Z-4,Z-5,Z-6,Z-7,Z-8,Z-9
176,9.39639682548,22.0536381896,-8.01356211881,-4.5782044428,1.50071526277,1.45374655022,6.03617459908,-0.157774328979,-6.56176455689,16.2349082161,61.8204429338,92.6,23.8036031745,57.6463618104,17.6135621188,20.8782044428,29.0992847372,46.0462534498,61.7638254009,88.957774329,116.161764557,98.1650917839
177,30.7795570662,16.2349082161,9.39639682548,-8.01356211881,-4.5782044428,1.50071526277,1.45374655022,6.03617459908,-0.157774328979,-6.56176455689,124.971781184,151.6,61.8204429338,98.1650917839,23.8036031745,17.6135621188,20.8782044428,29.0992847372,46.0462534498,61.7638254009,88.957774329,116.161764557
178,26.6282188164,-6.56176455689,30.7795570662,9.39639682548,-8.01356211881,-4.5782044428,1.50071526277,1.45374655022,6.03617459908,-0.157774328979,164.189736216,136.3,124.971781184,116.161764557,61.8204429338,23.8036031745,17.6135621188,20.8782044428,29.0992847372,46.0462534498,61.7638254009,88.957774329
179,-27.8897362156,-0.157774328979,26.6282188164,30.7795570662,9.39639682548,-8.01356211881,-4.5782044428,1.50071526277,1.45374655022,6.03617459908,107.936326896,134.7,164.189736216,88.957774329,124.971781184,61.8204429338,23.8036031745,17.6135621188,20.8782044428,29.0992847372,46.0462534498,61.7638254009
180,26.7636731043,6.03617459908,-27.8897362156,26.6282188164,30.7795570662,9.39639682548,-8.01356211881,-4.5782044428,1.50071526277,1.45374655022,111.381859424,83.9,107.936326896,61.7638254009,164.189736216,124.971781184,61.8204429338,23.8036031745,17.6135621188,20.8782044428,29.0992847372,46.0462534498
181,-27.4818594238,1.45374655022,26.7636731043,-27.8897362156,26.6282188164,30.7795570662,9.39639682548,-8.01356211881,-4.5782044428,1.50071526277,51.1671745329,69.4,111.381859424,46.0462534498,107.936326896,164.189736216,124.971781184,61.8204429338,23.8036031745,17.6135621188,20.8782044428,29.0992847372
182,18.2328254671,1.50071526277,-27.4818594238,26.7636731043,-27.8897362156,26.6282188164,30.7795570662,9.39639682548,-8.01356211881,-4.5782044428,45.5345425757,31.5,51.1671745329,29.0992847372,111.381859424,107.936326896,164.189736216,124.971781184,61.8204429338,23.8036031745,17.6135621188,20.8782044428
183,-14.0345425757,-4.5782044428,18.2328254671,-27.4818594238,26.7636731043,-27.8897362156,26.6282188164,30.7795570662,9.39639682548,-8.01356211881,18.4512536517,13.9,45.5345425757,20.8782044428,51.1671745329,111.381859424,107.936326896,164.189736216,124.971781184,61.8204429338,23.8036031745,17.6135621188
184,-4.55125365166,-8.01356211881,-14.0345425757,18.2328254671,-27.4818594238,26.7636731043,-27.8897362156,26.6282188164,30.7795570662,9.39639682548,10.0038397625,4.4,18.4512536517,17.6135621188,45.5345425757,51.1671745329,111.381859424,107.936326896,164.189736216,124.971781184,61.8204429338,23.8036031745
185,-5.60383976247,9.39639682548,-4.55125365166,-14.0345425757,18.2328254671,-27.4818594238,26.7636731043,-27.8897362156,26.6282188164,30.7795570662,28.4461696787,38.0,10.0038397625,23.8036031745,18.4512536517,45.5345425757,51.1671745329,111.381859424,107.936326896,164.189736216,124.971781184,61.8204429338
186,9.55383032127,30.7795570662,-5.60383976247,-4.55125365166,-14.0345425757,18.2328254671,-27.4818594238,26.7636731043,-27.8897362156,26.6282188164,74.862145393,141.7,28.4461696787,61.8204429338,10.0038397625,18.4512536517,45.5345425757,51.1671745329,111.381859424,107.936326896,164.189736216,124.971781184
187,66.837854607,26.6282188164,9.55383032127,-5.60383976247,-4.55125365166,-14.0345425757,18.2328254671,-27.4818594238,26.7636731043,-27.8897362156,191.228159534,190.2,74.862145393,124.971781184,28.4461696787,10.0038397625,18.4512536517,45.5345425757,51.1671745329,111.381859424,107.936326896,164.189736216
188,-1.02815953395,-27.8897362156,66.837854607,9.55383032127,-5.60383976247,-4.55125365166,-14.0345425757,18.2328254671,-27.4818594238,26.7636731043,197.387800852,184.8,191.228159534,164.189736216,74.862145393,28.4461696787,10.0038397625,18.4512536517,45.5345425757,51.1671745329,111.381859424,107.936326896
189,-12.5878008518,26.7636731043,-1.02815953395,66.837854607,9.55383032127,-5.60383976247,-4.55125365166,-14.0345425757,18.2328254671,-27.4818594238,149.201798636,159.0,197.387800852,107.936326896,191.228159534,74.862145393,28.4461696787,10.0038397625,18.4512536517,45.5345425757,51.1671745329,111.381859424
190,9.79820136407,-27.4818594238,-12.5878008518,-1.02815953395,66.837854607,9.55383032127,-5.60383976247,-4.55125365166,-14.0345425757,18.2328254671,125.585135505,112.3,149.201798636,111.381859424,197.387800852,191.228159534,74.862145393,28.4461696787,10.0038397625,18.4512536517,45.5345425757,51.1671745329
191,-13.285135505,18.2328254671,9.79820136407,-12.5878008518,-1.02815953395,66.837854607,9.55383032127,-5.60383976247,-4.55125365166,-14.0345425757,71.6039121293,53.9,125.585135505,51.1671745329,149.201798636,197.387800852,191.228159534,74.862145393,28.4461696787,10.0038397625,18.4512536517,45.5345425757
192,-17.7039121293,-14.0345425757,-13.285135505,9.79820136407,-12.5878008518,-1.02815953395,66.837854607,9.55383032127,-5.60383976247,-4.55125365166,15.331845356,37.5,71.6039121293,45.5345425757,125.585135505,149.201798636,197.387800852,191.228159534,74.862145393,28.4461696787,10.0038397625,18.4512536517
193,22.168154644,-4.55125365166,-17.7039121293,-13.285135505,9.79820136407,-12.5878008518,-1.02815953395,66.837854607,9.55383032127,-5.60383976247,27.7696334255,27.9,15.331845356,18.4512536517,71.6039121293,125.585135505,149.201798636,197.387800852,191.228159534,74.862145393,28.4461696787,10.0038397625
194,0.130366574474,-5.60383976247,22.168154644,-17.7039121293,-13.285135505,9.79820136407,-12.5878008518,-1.02815953395,66.837854607,9.55383032127,35.6288564659,10.2,27.7696334255,10.0038397625,15.331845356,71.6039121293,125.585135505,149.201798636,197.387800852,191.228159534,74.862145393,28.4461696787
195,-25.4288564659,9.55383032127,0.130366574474,22.168154644,-17.7039121293,-13.285135505,9.79820136407,-12.5878008518,-1.02815953395,66.837854607,33.8313683773,15.1,35.6288564659,28.4461696787,27.7696334255,15.331845356,71.6039121293,125.585135505,149.201798636,197.387800852,191.228159534,74.862145393
196,-18.7313683773,66.837854607,-25.4288564659,0.130366574474,22.168154644,-17.7039121293,-13.285135505,9.79820136407,-12.5878008518,-1.02815953395,61.8401277759,47.0,33.8313683773,74.862145393,35.6288564659,27.7696334255,15.331845356,71.6039121293,125.585135505,149.201798636,197.387800852,191.228159534
197,-14.8401277759,-1.02815953395,-18.7313683773,-25.4288564659,0.130366574474,22.168154644,-17.7039121293,-13.285135505,9.79820136407,-12.5878008518,97.5524663422,93.8,61.8401277759,191.228159534,33.8313683773,35.6288564659,27.7696334255,15.331845356,71.6039121293,125.585135505,149.201798636,197.387800852
198,-3.7524663422,-12.5878008518,-14.8401277759,-18.7313683773,-25.4288564659,0.130366574474,22.168154644,-17.7039121293,-13.285135505,9.79820136407,130.620340579,105.9,97.5524663422,197.387800852,61.8401277759,33.8313683773,35.6288564659,27.7696334255,15.331845356,71.6039121293,125.585135505,149.201798636
199,-24.7203405787,9.79820136407,-3.7524663422,-14.8401277759,-18.7313683773,-25.4288564659,0.130366574474,22.168154644,-17.7039121293,-13.285135505,111.284256505,105.5,130.620340579,149.201798636,97.5524663422,61.8401277759,33.8313683773,35.6288564659,27.7696334255,15.331845356,71.6039121293,125.585135505
200,-5.78425650518,-13.285135505,-24.7203405787,-3.7524663422,-14.8401277759,-18.7313683773,-25.4288564659,0.130366574474,22.168154644,-17.7039121293,91.3513480103,104.5,111.284256505,125.585135505,130.620340579,97.5524663422,61.8401277759,33.8313683773,35.6288564659,27.7696334255,15.331845356,71.6039121293
201,13.1486519897,-17.7039121293,-5.78425650518,-24.7203405787,-3.7524663422,-14.8401277759,-18.7313683773,-25.4288564659,0.130366574474,22.168154644,88.9236189315,66.6,91.3513480103,71.6039121293,111.284256505,130.620340579,97.5524663422,61.8401277759,33.8313683773,35.6288564659,27.7696334255,15.331845356
202,-22.3236189315,22.168154644,13.1486519897,-5.78425650518,-24.7203405787,-3.7524663422,-14.8401277759,-18.7313683773,-25.4288564659,0.130366574474,38.2182363577,68.9,88.9236189315,15.331845356,91.3513480103,111.284256505,130.620340579,97.5524663422,61.8401277759,33.8313683773,35.6288564659,27.7696334255
203,30.6817636423,0.130366574474,-22.3236189315,13.1486519897,-5.78425650518,-24.7203405787,-3.7524663422,-14.8401277759,-18.7313683773,-25.4288564659,56.3888839661,38.0,38.2182363577,27.7696334255,88.9236189315,91.3513480103,111.284256505,130.620340579,97.5524663422,61.8401277759,33.8313683773,35.6288564659
204,-18.3888839661,-25.4288564659,30.6817636423,-22.3236189315,13.1486519897,-5.78425650518,-24.7203405787,-3.7524663422,-14.8401277759,-18.7313683773,25.1023930598,34.5,56.3888839661,35.6288564659,38.2182363577,88.9236189315,91.3513480103,111.284256505,130.620340579,97.5524663422,61.8401277759,33.8313683773
205,9.39760694017,-18.7313683773,-18.3888839661,30.6817636423,-22.3236189315,13.1486519897,-5.78425650518,-24.7203405787,-3.7524663422,-14.8401277759,32.9908144398,15.5,25.1023930598,33.8313683773,56.3888839661,38.2182363577,88.9236189315,91.3513480103,111.284256505,130.620340579,97.5524663422,61.8401277759
206,-17.4908144398,-14.8401277759,9.39760694017,-18.3888839661,30.6817636423,-22.3236189315,13.1486519897,-5.78425650518,-24.7203405787,-3.7524663422,30.8633465428,12.6,32.9908144398,61.8401277759,25.1023930598,56.3888839661,38.2182363577,88.9236189315,91.3513480103,111.284256505,130.620340579,97.5524663422
207,-18.2633465428,-3.7524663422,-17.4908144398,9.39760694017,-18.3888839661,30.6817636423,-22.3236189315,13.1486519897,-5.78425650518,-24.7203405787,32.0714941456,27.5,30.8633465428,97.5524663422,32.9908144398,25.1023930598,56.3888839661,38.2182363577,88.9236189315,91.3513480103,111.284256505,130.620340579
208,-4.57149414557,-24.7203405787,-18.2633465428,-17.4908144398,9.39760694017,-18.3888839661,30.6817636423,-22.3236189315,13.1486519897,-5.78425650518,55.6012567627,92.5,32.0714941456,130.620340579,30.8633465428,32.9908144398,25.1023930598,56.3888839661,38.2182363577,88.9236189315,91.3513480103,111.284256505
209,36.8987432373,-5.78425650518,-4.57149414557,-18.2633465428,-17.4908144398,9.39760694017,-18.3888839661,30.6817636423,-22.3236189315,13.1486519897,123.383435461,155.4,55.6012567627,111.284256505,32.0714941456,30.8633465428,32.9908144398,25.1023930598,56.3888839661,38.2182363577,88.9236189315,91.3513480103
210,32.0165645391,13.1486519897,36.8987432373,-4.57149414557,-18.2633465428,-17.4908144398,9.39760694017,-18.3888839661,30.6817636423,-22.3236189315,164.98813254,154.7,123.383435461,91.3513480103,55.6012567627,32.0714941456,30.8633465428,32.9908144398,25.1023930598,56.3888839661,38.2182363577,88.9236189315
211,-10.2881325399,-22.3236189315,32.0165645391,36.8987432373,-4.57149414557,-18.2633465428,-17.4908144398,9.39760694017,-18.3888839661,30.6817636423,127.289198559,140.5,164.98813254,88.9236189315,123.383435461,55.6012567627,32.0714941456,30.8633465428,32.9908144398,25.1023930598,56.3888839661,38.2182363577
212,13.2108014408,30.6817636423,-10.2881325399,32.0165645391,36.8987432373,-4.57149414557,-18.2633465428,-17.4908144398,9.39760694017,-18.3888839661,105.810621849,115.9,127.289198559,38.2182363577,164.98813254,123.383435461,55.6012567627,32.0714941456,30.8633465428,32.9908144398,25.1023930598,56.3888839661
213,10.0893781508,-18.3888839661,13.2108014408,-10.2881325399,32.0165645391,36.8987432373,-4.57149414557,-18.2633465428,-17.4908144398,9.39760694017,86.4882515512,66.6,105.810621849,56.3888839661,127.289198559,164.98813254,123.383435461,55.6012567627,32.0714941456,30.8633465428,32.9908144398,25.1023930598
214,-19.8882515512,9.39760694017,10.0893781508,13.2108014408,-10.2881325399,32.0165645391,36.8987432373,-4.57149414557,-18.2633465428,-17.4908144398,30.6341903584,45.9,86.4882515512,25.1023930598,105.810621849,127.289198559,164.98813254,123.383435461,55.6012567627,32.0714941456,30.8633465428,32.9908144398
215,15.2658096416,-17.4908144398,-19.8882515512,10.0893781508,13.2108014408,-10.2881325399,32.0165645391,36.8987432373,-4.57149414557,-18.2633465428,31.4052773717,17.9,30.6341903584,32.9908144398,86.4882515512,105.810621849,127.289198559,164.98813254,123.383435461,55.6012567627,32.0714941456,30.8633465428
216,-13.5052773717,-18.2633465428,15.2658096416,-19.8882515512,10.0893781508,13.2108014408,-10.2881325399,32.0165645391,36.8987432373,-4.57149414557,14.2663222163,13.4,31.4052773717,30.8633465428,30.6341903584,86.4882515512,105.810621849,127.289198559,164.98813254,123.383435461,55.6012567627,32.0714941456
217,-0.866322216322,-4.57149414557,-13.5052773717,15.2658096416,-19.8882515512,10.0893781508,13.2108014408,-10.2881325399,32.0165645391,36.8987432373,29.0130677327,29.2,14.2663222163,32.0714941456,31.4052773717,30.6341903584,86.4882515512,105.810621849,127.289198559,164.98813254,123.383435461,55.6012567627
